league,season,week,team_norm,team_raw,pr,rank,sos,sos_rank
CFB,2024,17,,Delaware State,24.66,260,,
CFB,2024,17,,Marist,24.51,261,,
CFB,2024,17,,Northwestern State,22.76,262,,
CFB,2024,17,,Stetson,20.43,263,,
CFB,2024,18,,Ohio State,93.34,1,,
CFB,2024,18,,Notre Dame,92.84,2,,
CFB,2024,18,,Oregon,92.15,3,,
CFB,2024,18,,Texas,91.62,4,,
CFB,2024,18,,Penn State,90.34,5,,
CFB,2024,18,,Georgia,90.05,6,,
CFB,2024,18,,Alabama,89.2,7,,
CFB,2024,18,,Mississippi,88.87,8,,
CFB,2024,18,,Indiana,85.21,9,,
CFB,2024,18,,Tennessee,85.13,10,,
CFB,2024,18,,Arizona State,84.21,11,,
CFB,2024,18,,South Carolina,83.93,12,,
CFB,2024,18,,Florida,83.53,13,,
CFB,2024,18,,LSU,83.33,14,,
CFB,2024,18,,Louisville,82.84,15,,
CFB,2024,18,,Miami-Florida,82.83,16,,
CFB,2024,18,,SMU,82.61,17,,
CFB,2024,18,,BYU,82.49,18,,
CFB,2024,18,,Michigan,82.31,19,,
CFB,2024,18,,Clemson,81.92,20,,
CFB,2024,18,,Texas A&M,81.65,21,,
CFB,2024,18,,Iowa,81.63,22,,
CFB,2024,18,,Colorado,81.58,23,,
CFB,2024,18,,Southern California,81.58,24,,
CFB,2024,18,,Baylor,81.56,25,,
CFB,2024,18,,Missouri,81.49,26,,
CFB,2024,18,,Kansas State,81.16,27,,
CFB,2024,18,,TCU,81.1,28,,
CFB,2024,18,,Iowa State,81.07,29,,
CFB,2024,18,,Minnesota,79.84,30,,
CFB,2024,18,,Boise State,79.72,31,,
CFB,2024,18,,Kansas,79.37,32,,
CFB,2024,18,,Oklahoma,78.78,33,,
CFB,2024,18,,Nebraska,78.13,34,,
CFB,2024,18,,Virginia Tech,77.81,35,,
CFB,2024,18,,Arkansas,77.77,36,,
CFB,2024,18,,South Dakota State,77.6,37,,
CFB,2024,18,,Utah,77.51,38,,
CFB,2024,18,,Illinois,77.29,39,,
CFB,2024,18,,Auburn,77.27,40,,
CFB,2024,18,,Texas Tech,76.94,41,,
CFB,2024,18,,Montana State,76.58,42,,
CFB,2024,18,,North Dakota State,76.33,43,,
CFB,2024,18,,Syracuse,76.25,44,,
CFB,2024,18,,Memphis,75.52,45,,
CFB,2024,18,,Rutgers,75.36,46,,
CFB,2024,18,,UNLV,75.3,47,,
CFB,2024,18,,Washington,75.21,48,,
CFB,2024,18,,Tulane,75.1,49,,
CFB,2024,18,,Georgia Tech,74.8,50,,
CFB,2024,18,,Wisconsin,74.45,51,,
CFB,2024,18,,Vanderbilt,74.39,52,,
CFB,2024,18,,Boston College,73.8,53,,
CFB,2024,18,,Central Florida(UCF),73.75,54,,
CFB,2024,18,,Duke,73.5,55,,
CFB,2024,18,,UCL,73.35,56,,
CFB,2024,18,,Army West Point,73.22,57,,
CFB,2024,18,,Kentucky,72.85,58,,
CFB,2024,18,,Navy,72.68,59,,
CFB,2024,18,,Marshall,72.44,60,,
CFB,2024,18,,West Virginia,72.36,61,,
CFB,2024,18,,Cincinnati,72.32,62,,
CFB,2024,18,,Ohio,71.63,63,,
CFB,2024,18,,Texas State,70.46,64,,
CFB,2024,18,,UTS,70.24,65,,
CFB,2024,18,,NC State,70.21,66,,
CFB,2024,18,,Pittsburgh,70.12,67,,
CFB,2024,18,,California,69.98,68,,
CFB,2024,18,,South Dakota,69.63,69,,
CFB,2024,18,,Houston,69.11,70,,
CFB,2024,18,,James Madison,69.05,71,,
CFB,2024,18,,Miami-Ohio,68.59,72,,
CFB,2024,18,,Washington State,68.46,73,,
CFB,2024,18,,Oklahoma State,68.46,74,,
CFB,2024,18,,Mississippi State,68.14,75,,
CFB,2024,18,,North Carolina,68.12,76,,
CFB,2024,18,,Jacksonville State,67.86,77,,
CFB,2024,18,,Maryland,67.74,78,,
CFB,2024,18,,Virginia,67.37,79,,
CFB,2024,18,,Arizona,66.98,80,,
CFB,2024,18,,Louisiana-Lafayette,66.96,81,,
CFB,2024,18,,Florida State,66.4,82,,
CFB,2024,18,,South Florida,66.36,83,,
CFB,2024,18,,Connecticut,65.96,84,,
CFB,2024,18,,East Carolina,65.94,85,,
CFB,2024,18,,Georgia Southern,65.67,86,,
CFB,2024,18,,South Alabama,65.56,87,,
CFB,2024,18,,Old Dominion,65.5,88,,
CFB,2024,18,,Northwestern,65.14,89,,
CFB,2024,18,,Michigan State,65.13,90,,
CFB,2024,18,,UC Davis,64.8,91,,
CFB,2024,18,,Liberty,64.75,92,,
CFB,2024,18,,Fresno State,64.65,93,,
CFB,2024,18,,Appalachian State,64.41,94,,
CFB,2024,18,,Wake Forest,64.37,95,,
CFB,2024,18,,Northern Illinois,63.99,96,,
CFB,2024,18,,Toledo,63.56,97,,
CFB,2024,18,,Colorado State,63.32,98,,
CFB,2024,18,,Bowling Green,63.16,99,,
CFB,2024,18,,Stanford,63.06,100,,
CFB,2024,18,,Air Force,63.04,101,,
CFB,2024,18,,San Jose State,62.98,102,,
CFB,2024,18,,Oregon State,62.98,103,,
CFB,2024,18,,Utah State,62.7,104,,
CFB,2024,18,,Sam Houston State,62.42,105,,
CFB,2024,18,,Rice,61.89,106,,
CFB,2024,18,,Troy,61.69,107,,
CFB,2024,18,,Wyoming,61.68,108,,
CFB,2024,18,,North Texas,61.58,109,,
CFB,2024,18,,Arkansas State,60.83,110,,
CFB,2024,18,,Western Kentucky,60.75,111,,
CFB,2024,18,,Montana,60.59,112,,
CFB,2024,18,,Coastal Carolina,59.93,113,,
CFB,2024,18,,Buffalo,59.88,114,,
CFB,2024,18,,Hawai'i,59.34,115,,
CFB,2024,18,,New Mexico,59.31,116,,
CFB,2024,18,,Idaho,59.01,117,,
CFB,2024,18,,UAB,58.25,118,,
CFB,2024,18,,Western Michigan,57.82,119,,
CFB,2024,18,,Louisiana Tech,57.68,120,,
CFB,2024,18,,Missouri State,57.09,121,,
CFB,2024,18,,Nevada,57.05,122,,
CFB,2024,18,,Incarnate Word,57,123,,
CFB,2024,18,,Charlotte,56.87,124,,
CFB,2024,18,,Tarleton State,56.84,125,,
CFB,2024,18,,Illinois State,56.67,126,,
CFB,2024,18,,Tennessee-Martin,56.55,127,,
CFB,2024,18,,Purdue,56.27,128,,
CFB,2024,18,,Mercer,56.13,129,,
CFB,2024,18,,Georgia State,55.5,130,,
CFB,2024,18,,LouisianaMonroe(ULM),55.41,131,,
CFB,2024,18,,San Diego State,55.3,132,,
CFB,2024,18,,Florida Atlantic,55.14,133,,
CFB,2024,18,,Fla. International,55.03,134,,
CFB,2024,18,,Jackson State,54.88,135,,
CFB,2024,18,,Northern Arizona,54.35,136,,
CFB,2024,18,,Abilene Christian,54.32,137,,
CFB,2024,18,,Akron,54.12,138,,
CFB,2024,18,,Richmond,54.06,139,,
CFB,2024,18,,North Dakota,53.93,140,,
CFB,2024,18,,Chattanooga,53.92,141,,
CFB,2024,18,,Harvard,53.77,142,,
CFB,2024,18,,Villanova,53.75,143,,
CFB,2024,18,,Southern Illinois,53.74,144,,
CFB,2024,18,,Eastern Washington,53.72,145,,
CFB,2024,18,,Yale,53.65,146,,
CFB,2024,18,,Stephen F. Austin,53.45,147,,
CFB,2024,18,,Delaware,53.43,148,,
CFB,2024,18,,Central Michigan,53.14,149,,
CFB,2024,18,,Eastern Michigan,53.01,150,,
CFB,2024,18,,Ball State,52.82,151,,
CFB,2024,18,,Western Carolina,52.6,152,,
CFB,2024,18,,Southern Utah,52.34,153,,
CFB,2024,18,,NC Central,51.29,154,,
CFB,2024,18,,Temple,51.01,155,,
CFB,2024,18,,Rhode Island,50.86,156,,
CFB,2024,18,,Massachusetts,50.66,157,,
CFB,2024,18,,Towson,50.56,158,,
CFB,2024,18,,Monmouth-NJ,50.33,159,,
CFB,2024,18,,Eastern Kentucky,50.26,160,,
CFB,2024,18,,SE Louisiana,50.23,161,,
CFB,2024,18,,SC State,50,162,,
CFB,2024,18,,Tennessee Tech,49.74,163,,
CFB,2024,18,,UTEP,49.62,164,,
CFB,2024,18,,New Hampshire,49.61,165,,
CFB,2024,18,,Holy Cross,49.47,166,,
CFB,2024,18,,Lehigh,49.37,167,,
CFB,2024,18,,Tennessee State,49.35,168,,
CFB,2024,18,,Youngstown State,49.34,169,,
CFB,2024,18,,New Mexico State,49.32,170,,
CFB,2024,18,,Portland State,49.19,171,,
CFB,2024,18,,Central Arkansas,49.11,172,,
CFB,2024,18,,SE Missouri State,49.1,173,,
CFB,2024,18,,Weber State,49.07,174,,
CFB,2024,18,,Dartmouth,49.01,175,,
CFB,2024,18,,Sacramento State,48.44,176,,
CFB,2024,18,,East Tennessee State,48.32,177,,
CFB,2024,18,,Elon,47.72,178,,
CFB,2024,18,,McNeese State,47.61,179,,
CFB,2024,18,,Stony Brook,47.59,180,,
CFB,2024,18,,Middle Tennessee,47.45,181,,
CFB,2024,18,,Northern Iowa,47.31,182,,
CFB,2024,18,,Lamar,47.21,183,,
CFB,2024,18,,William & Mary,47.06,184,,
CFB,2024,18,,Samford,46.82,185,,
CFB,2024,18,,Duquesne,46.65,186,,
CFB,2024,18,,Austin Peay,46.42,187,,
CFB,2024,18,,Pennsylvania,46.32,188,,
CFB,2024,18,,Columbia,46.12,189,,
CFB,2024,18,,Kennesaw State,45.56,190,,
CFB,2024,18,,Tulsa,45.3,191,,
CFB,2024,18,,Idaho State,45.16,192,,
CFB,2024,18,,Southern Miss,45.12,193,,
CFB,2024,18,,North Alabama,44.76,194,,
CFB,2024,18,,Nicholls State,44.64,195,,
CFB,2024,18,,Hampton,44.07,196,,
CFB,2024,18,,Albany-NY,43.98,197,,
CFB,2024,18,,San Diego,43.81,198,,
CFB,2024,18,,Maine,43.66,199,,
CFB,2024,18,,Lindenwood,43.65,200,,
CFB,2024,18,,Drake,43.1,201,,
CFB,2024,18,,Cornell,42.81,202,,
CFB,2024,18,,Indiana State,42.7,203,,
CFB,2024,18,,The Citadel,42.58,204,,
CFB,2024,18,,Lafayette,42.05,205,,
CFB,2024,18,,Alabama State,42.04,206,,
CFB,2024,18,,Merrimack,41.8,207,,
CFB,2024,18,,Wofford,41.58,208,,
CFB,2024,18,,Gardner-Webb,41.54,209,,
CFB,2024,18,,Princeton,41.27,210,,
CFB,2024,18,,Central Connecticut,41.24,211,,
CFB,2024,18,,Florida A&M,41.07,212,,
CFB,2024,18,,Robert Morris,41.06,213,,
CFB,2024,18,,Butler,41.02,214,,
CFB,2024,18,,Cal Poly-SLO,40.94,215,,
CFB,2024,18,,Houston Christian,40.7,216,,
CFB,2024,18,,Furman,40.41,217,,
CFB,2024,18,,Bucknell,39.78,218,,
CFB,2024,18,,Eastern Illinois,39.74,219,,
CFB,2024,18,,Western Illinois,39.24,220,,
CFB,2024,18,,Alcorn State,39.2,221,,
CFB,2024,18,,Campbell,39.12,222,,
CFB,2024,18,,St. Thomas-Mn.,38.42,223,,
CFB,2024,18,,Alabama A&M,38.34,224,,
CFB,2024,18,,LIU Post,38.31,225,,
CFB,2024,18,,Southern U.,38.16,226,,
CFB,2024,18,,Fordham,38.02,227,,
CFB,2024,18,,Kent State,37.65,228,,
CFB,2024,18,,Texas A&M-Commerce,37.54,229,,
CFB,2024,18,,Utah Tech,37.41,230,,
CFB,2024,18,,West Georgia,37.36,231,,
CFB,2024,18,,Presbyterian College,37.34,232,,
CFB,2024,18,,Morgan State,37.19,233,,
CFB,2024,18,,Brown,37.08,234,,
CFB,2024,18,,Charleston Southern,36.95,235,,
CFB,2024,18,,Grambling State,36.78,236,,
CFB,2024,18,,Saint Francis-Pa.,36.63,237,,
CFB,2024,18,,Prairie View A&M,36.4,238,,
CFB,2024,18,,Bryant,36.1,239,,
CFB,2024,18,,Howard,35.44,240,,
CFB,2024,18,,Sacred Heart,35.42,241,,
CFB,2024,18,,Davidson,35.33,242,,
CFB,2024,18,,Norfolk State,34.78,243,,
CFB,2024,18,,Morehead State,34.56,244,,
CFB,2024,18,,Colgate,34.55,245,,
CFB,2024,18,,Murray State,33.86,246,,
CFB,2024,18,,Dayton,33.73,247,,
CFB,2024,18,,VMI,33.7,248,,
CFB,2024,18,,Bethune-Cookman,33.27,249,,
CFB,2024,18,,Texas Southern,33.02,250,,
CFB,2024,18,,Wagner,32.88,251,,
CFB,2024,18,,Georgetown,32.86,252,,
CFB,2024,18,,NC A&T,32.61,253,,
CFB,2024,18,,Northern Colorado,31.29,254,,
CFB,2024,18,,Mercyhurst,30.79,255,,
CFB,2024,18,,Valparaiso,28.69,256,,
CFB,2024,18,,Ark.-Pine Bluff,27.3,257,,
CFB,2024,18,,Stonehill College,26.84,258,,
CFB,2024,18,,Miss. Valley State,25.69,259,,
CFB,2024,18,,Delaware State,24.77,260,,
CFB,2024,18,,Marist,24.63,261,,
CFB,2024,18,,Northwestern State,22.89,262,,
CFB,2024,18,,Stetson,20.55,263,,
CFB,2024,19,,Ohio State,95.27,1,,
CFB,2024,19,,Notre Dame,93.84,2,,
CFB,2024,19,,Texas,91.87,3,,
CFB,2024,19,,Penn State,90.89,4,,
CFB,2024,19,,Oregon,90.68,5,,
CFB,2024,19,,Mississippi,90.07,6,,
CFB,2024,19,,Georgia,89.23,7,,
CFB,2024,19,,Alabama,87.88,8,,
CFB,2024,19,,Indiana,85.62,9,,
CFB,2024,19,,Tennessee,85.24,10,,
CFB,2024,19,,LSU,84.71,11,,
CFB,2024,19,,Michigan,84.19,12,,
CFB,2024,19,,Arizona State,83.86,13,,
CFB,2024,19,,Florida,83.65,14,,
CFB,2024,19,,Miami-Florida,82.7,15,,
CFB,2024,19,,South Carolina,82.64,16,,
CFB,2024,19,,SMU,82.53,17,,
CFB,2024,19,,BYU,82.39,18,,
CFB,2024,19,,Missouri,82.08,19,,
CFB,2024,19,,Louisville,82.07,20,,
CFB,2024,19,,Southern California,81.85,21,,
CFB,2024,19,,Texas A&M,81.73,22,,
CFB,2024,19,,Clemson,81.7,23,,
CFB,2024,19,,Colorado,81.51,24,,
CFB,2024,19,,Iowa,81.31,25,,
CFB,2024,19,,Minnesota,81.26,26,,
CFB,2024,19,,Kansas State,81.1,27,,
CFB,2024,19,,TCU,80.98,28,,
CFB,2024,19,,Iowa State,80.93,29,,
CFB,2024,19,,Baylor,80.18,30,,
CFB,2024,19,,Boise State,79.26,31,,
CFB,2024,19,,Kansas,79.21,32,,
CFB,2024,19,,Illinois,79.02,33,,
CFB,2024,19,,Oklahoma,78.8,34,,
CFB,2024,19,,Nebraska,78.33,35,,
CFB,2024,19,,Arkansas,77.92,36,,
CFB,2024,19,,South Dakota State,77.65,37,,
CFB,2024,19,,Utah,77.37,38,,
CFB,2024,19,,Auburn,77.18,39,,
CFB,2024,19,,North Dakota State,76.85,40,,
CFB,2024,19,,Texas Tech,76.85,41,,
CFB,2024,19,,Virginia Tech,76.47,42,,
CFB,2024,19,,Washington,76.18,43,,
CFB,2024,19,,Syracuse,76.18,44,,
CFB,2024,19,,Montana State,75.92,45,,
CFB,2024,19,,Rutgers,75.61,46,,
CFB,2024,19,,Memphis,75.58,47,,
CFB,2024,19,,UNLV,75.26,48,,
CFB,2024,19,,Tulane,75.2,49,,
CFB,2024,19,,Georgia Tech,74.62,50,,
CFB,2024,19,,Wisconsin,74.57,51,,
CFB,2024,19,,Vanderbilt,74.34,52,,
CFB,2024,19,,Boston College,73.73,53,,
CFB,2024,19,,Central Florida(UCF),73.65,54,,
CFB,2024,19,,UCL,73.55,55,,
CFB,2024,19,,Army West Point,73.37,56,,
CFB,2024,19,,Navy,72.79,57,,
CFB,2024,19,,Kentucky,72.78,58,,
CFB,2024,19,,Marshall,72.44,59,,
CFB,2024,19,,Cincinnati,72.25,60,,
CFB,2024,19,,West Virginia,72.24,61,,
CFB,2024,19,,Duke,71.89,62,,
CFB,2024,19,,Ohio,71.83,63,,
CFB,2024,19,,UTS,70.3,64,,
CFB,2024,19,,NC State,70.07,65,,
CFB,2024,19,,Pittsburgh,70.05,66,,
CFB,2024,19,,California,69.92,67,,
CFB,2024,19,,South Dakota,69.61,68,,
CFB,2024,19,,Texas State,69.6,69,,
CFB,2024,19,,James Madison,69.02,70,,
CFB,2024,19,,Houston,68.95,71,,
CFB,2024,19,,Miami-Ohio,68.77,72,,
CFB,2024,19,,Washington State,68.46,73,,
CFB,2024,19,,Oklahoma State,68.32,74,,
CFB,2024,19,,Mississippi State,68.28,75,,
CFB,2024,19,,North Carolina,68.06,76,,
CFB,2024,19,,Maryland,67.86,77,,
CFB,2024,19,,Jacksonville State,67.68,78,,
CFB,2024,19,,Virginia,67.24,79,,
CFB,2024,19,,Louisiana-Lafayette,66.91,80,,
CFB,2024,19,,Arizona,66.86,81,,
CFB,2024,19,,South Florida,66.39,82,,
CFB,2024,19,,Florida State,66.34,83,,
CFB,2024,19,,Connecticut,66.05,84,,
CFB,2024,19,,East Carolina,65.95,85,,
CFB,2024,19,,Georgia Southern,65.65,86,,
CFB,2024,19,,Northwestern,65.6,87,,
CFB,2024,19,,South Alabama,65.57,88,,
CFB,2024,19,,Michigan State,65.47,89,,
CFB,2024,19,,Old Dominion,65.42,90,,
CFB,2024,19,,UC Davis,64.77,91,,
CFB,2024,19,,Fresno State,64.73,92,,
CFB,2024,19,,Appalachian State,64.38,93,,
CFB,2024,19,,Northern Illinois,64.21,94,,
CFB,2024,19,,Wake Forest,64.18,95,,
CFB,2024,19,,Toledo,63.78,96,,
CFB,2024,19,,Colorado State,63.37,97,,
CFB,2024,19,,Bowling Green,63.32,98,,
CFB,2024,19,,Air Force,63.04,99,,
CFB,2024,19,,San Jose State,62.96,100,,
CFB,2024,19,,Oregon State,62.94,101,,
CFB,2024,19,,Stanford,62.91,102,,
CFB,2024,19,,Utah State,62.71,103,,
CFB,2024,19,,North Texas,62.53,104,,
CFB,2024,19,,Buffalo,62.43,105,,
CFB,2024,19,,Sam Houston State,62.19,106,,
CFB,2024,19,,Liberty,62.09,107,,
CFB,2024,19,,Rice,61.92,108,,
CFB,2024,19,,Wyoming,61.67,109,,
CFB,2024,19,,Troy,61.64,110,,
CFB,2024,19,,Arkansas State,60.83,111,,
CFB,2024,19,,Montana,60.55,112,,
CFB,2024,19,,Western Kentucky,60.52,113,,
CFB,2024,19,,Coastal Carolina,59.91,114,,
CFB,2024,19,,Hawai'i,59.34,115,,
CFB,2024,19,,New Mexico,59.3,116,,
CFB,2024,19,,Idaho,58.93,117,,
CFB,2024,19,,UAB,58.3,118,,
CFB,2024,19,,Western Michigan,58.11,119,,
CFB,2024,19,,Louisiana Tech,57.62,120,,
CFB,2024,19,,Missouri State,57.17,121,,
CFB,2024,19,,Incarnate Word,57.06,122,,
CFB,2024,19,,Nevada,57.05,123,,
CFB,2024,19,,Charlotte,56.94,124,,
CFB,2024,19,,Tarleton State,56.86,125,,
CFB,2024,19,,Illinois State,56.72,126,,
CFB,2024,19,,Purdue,56.56,127,,
CFB,2024,19,,Tennessee-Martin,56.53,128,,
CFB,2024,19,,Mercer,56.13,129,,
CFB,2024,19,,Georgia State,55.43,130,,
CFB,2024,19,,LouisianaMonroe(ULM),55.37,131,,
CFB,2024,19,,San Diego State,55.28,132,,
CFB,2024,19,,Florida Atlantic,55.22,133,,
CFB,2024,19,,Jackson State,54.94,134,,
CFB,2024,19,,Fla. International,54.87,135,,
CFB,2024,19,,Akron,54.46,136,,
CFB,2024,19,,Abilene Christian,54.38,137,,
CFB,2024,19,,Northern Arizona,54.35,138,,
CFB,2024,19,,Richmond,54.09,139,,
CFB,2024,19,,North Dakota,53.96,140,,
CFB,2024,19,,Chattanooga,53.92,141,,
CFB,2024,19,,Harvard,53.83,142,,
CFB,2024,19,,Villanova,53.79,143,,
CFB,2024,19,,Southern Illinois,53.78,144,,
CFB,2024,19,,Yale,53.7,145,,
CFB,2024,19,,Eastern Washington,53.67,146,,
CFB,2024,19,,Stephen F. Austin,53.51,147,,
CFB,2024,19,,Delaware,53.47,148,,
CFB,2024,19,,Eastern Michigan,53.38,149,,
CFB,2024,19,,Central Michigan,53.3,150,,
CFB,2024,19,,Ball State,53.09,151,,
CFB,2024,19,,Western Carolina,52.6,152,,
CFB,2024,19,,Southern Utah,52.36,153,,
CFB,2024,19,,NC Central,51.32,154,,
CFB,2024,19,,Temple,51.16,155,,
CFB,2024,19,,Rhode Island,50.93,156,,
CFB,2024,19,,Massachusetts,50.62,157,,
CFB,2024,19,,Towson,50.6,158,,
CFB,2024,19,,Monmouth-NJ,50.36,159,,
CFB,2024,19,,Eastern Kentucky,50.3,160,,
CFB,2024,19,,SE Louisiana,50.27,161,,
CFB,2024,19,,SC State,50.06,162,,
CFB,2024,19,,Tennessee Tech,49.76,163,,
CFB,2024,19,,New Hampshire,49.64,164,,
CFB,2024,19,,Holy Cross,49.51,165,,
CFB,2024,19,,UTEP,49.49,166,,
CFB,2024,19,,Lehigh,49.42,167,,
CFB,2024,19,,Tennessee State,49.4,168,,
CFB,2024,19,,Youngstown State,49.37,169,,
CFB,2024,19,,New Mexico State,49.19,170,,
CFB,2024,19,,SE Missouri State,49.14,171,,
CFB,2024,19,,Portland State,49.14,172,,
CFB,2024,19,,Central Arkansas,49.12,173,,
CFB,2024,19,,Dartmouth,49.07,174,,
CFB,2024,19,,Weber State,49.05,175,,
CFB,2024,19,,Sacramento State,48.38,176,,
CFB,2024,19,,East Tennessee State,48.34,177,,
CFB,2024,19,,Elon,47.73,178,,
CFB,2024,19,,McNeese State,47.65,179,,
CFB,2024,19,,Stony Brook,47.64,180,,
CFB,2024,19,,Northern Iowa,47.36,181,,
CFB,2024,19,,Lamar,47.25,182,,
CFB,2024,19,,Middle Tennessee,47.21,183,,
CFB,2024,19,,William & Mary,47.08,184,,
CFB,2024,19,,Samford,46.82,185,,
CFB,2024,19,,Duquesne,46.72,186,,
CFB,2024,19,,Austin Peay,46.43,187,,
CFB,2024,19,,Pennsylvania,46.36,188,,
CFB,2024,19,,Columbia,46.18,189,,
CFB,2024,19,,Kennesaw State,45.38,190,,
CFB,2024,19,,Tulsa,45.36,191,,
CFB,2024,19,,Idaho State,45.13,192,,
CFB,2024,19,,Southern Miss,45.05,193,,
CFB,2024,19,,North Alabama,44.79,194,,
CFB,2024,19,,Nicholls State,44.67,195,,
CFB,2024,19,,Hampton,44.09,196,,
CFB,2024,19,,Albany-NY,44,197,,
CFB,2024,19,,San Diego,43.85,198,,
CFB,2024,19,,Maine,43.69,199,,
CFB,2024,19,,Lindenwood,43.68,200,,
CFB,2024,19,,Drake,43.15,201,,
CFB,2024,19,,Cornell,42.85,202,,
CFB,2024,19,,Indiana State,42.75,203,,
CFB,2024,19,,The Citadel,42.56,204,,
CFB,2024,19,,Lafayette,42.11,205,,
CFB,2024,19,,Alabama State,42.07,206,,
CFB,2024,19,,Merrimack,41.85,207,,
CFB,2024,19,,Gardner-Webb,41.57,208,,
CFB,2024,19,,Wofford,41.5,209,,
CFB,2024,19,,Central Connecticut,41.3,210,,
CFB,2024,19,,Princeton,41.3,211,,
CFB,2024,19,,Robert Morris,41.11,212,,
CFB,2024,19,,Florida A&M,41.11,213,,
CFB,2024,19,,Butler,41.07,214,,
CFB,2024,19,,Cal Poly-SLO,40.92,215,,
CFB,2024,19,,Houston Christian,40.75,216,,
CFB,2024,19,,Furman,40.4,217,,
CFB,2024,19,,Bucknell,39.83,218,,
CFB,2024,19,,Eastern Illinois,39.78,219,,
CFB,2024,19,,Western Illinois,39.3,220,,
CFB,2024,19,,Alcorn State,39.24,221,,
CFB,2024,19,,Campbell,39.11,222,,
CFB,2024,19,,St. Thomas-Mn.,38.46,223,,
CFB,2024,19,,Alabama A&M,38.37,224,,
CFB,2024,19,,LIU Post,38.35,225,,
CFB,2024,19,,Southern U.,38.21,226,,
CFB,2024,19,,Fordham,38.05,227,,
CFB,2024,19,,Kent State,37.97,228,,
CFB,2024,19,,Texas A&M-Commerce,37.57,229,,
CFB,2024,19,,Utah Tech,37.42,230,,
CFB,2024,19,,West Georgia,37.39,231,,
CFB,2024,19,,Presbyterian College,37.38,232,,
CFB,2024,19,,Morgan State,37.23,233,,
CFB,2024,19,,Brown,37.11,234,,
CFB,2024,19,,Charleston Southern,36.96,235,,
CFB,2024,19,,Grambling State,36.82,236,,
CFB,2024,19,,Saint Francis-Pa.,36.68,237,,
CFB,2024,19,,Prairie View A&M,36.44,238,,
CFB,2024,19,,Bryant,36.12,239,,
CFB,2024,19,,Howard,35.46,240,,
CFB,2024,19,,Sacred Heart,35.45,241,,
CFB,2024,19,,Davidson,35.37,242,,
CFB,2024,19,,Norfolk State,34.81,243,,
CFB,2024,19,,Morehead State,34.61,244,,
CFB,2024,19,,Colgate,34.59,245,,
CFB,2024,19,,Murray State,33.89,246,,
CFB,2024,19,,Dayton,33.77,247,,
CFB,2024,19,,VMI,33.69,248,,
CFB,2024,19,,Bethune-Cookman,33.3,249,,
CFB,2024,19,,Texas Southern,33.07,250,,
CFB,2024,19,,Wagner,32.92,251,,
CFB,2024,19,,Georgetown,32.89,252,,
CFB,2024,19,,NC A&T,32.62,253,,
CFB,2024,19,,Northern Colorado,31.26,254,,
CFB,2024,19,,Mercyhurst,30.81,255,,
CFB,2024,19,,Valparaiso,28.71,256,,
CFB,2024,19,,Ark.-Pine Bluff,27.33,257,,
CFB,2024,19,,Stonehill College,26.87,258,,
CFB,2024,19,,Miss. Valley State,25.72,259,,
CFB,2024,19,,Delaware State,24.79,260,,
CFB,2024,19,,Marist,24.64,261,,
CFB,2024,19,,Northwestern State,22.9,262,,
CFB,2024,19,,Stetson,20.55,263,,
CFB,2024,20,,Ohio State,96.36,1,,
CFB,2024,20,,Notre Dame,93.85,2,,
CFB,2024,20,,Penn State,90.89,3,,
CFB,2024,20,,Oregon,90.79,4,,
CFB,2024,20,,Texas,90.77,5,,
CFB,2024,20,,Georgia,89.13,7,,
CFB,2024,20,,Mississippi,90.04,6,,
CFB,2024,20,,Alabama,87.88,8,,
CFB,2024,20,,Indiana,85.68,9,,
CFB,2024,20,,Tennessee,85.28,10,,
CFB,2024,20,,LSU,84.69,11,,
CFB,2024,20,,Michigan,84.24,12,,
CFB,2024,20,,Arizona State,83.79,13,,
CFB,2024,20,,Florida,83.59,14,,
CFB,2024,20,,Miami-Florida,82.69,15,,
CFB,2024,20,,South Carolina,82.62,16,,
CFB,2024,20,,SMU,82.52,17,,
CFB,2024,20,,BYU,82.39,18,,
CFB,2024,20,,Missouri,82.07,19,,
CFB,2024,20,,Louisville,82.06,20,,
CFB,2024,20,,Southern California,81.84,21,,
CFB,2024,20,,Texas A&M,81.67,22,,
CFB,2024,20,,Clemson,81.63,23,,
CFB,2024,20,,Colorado,81.51,24,,
CFB,2024,20,,Iowa,81.36,25,,
CFB,2024,20,,Minnesota,81.28,26,,
CFB,2024,20,,Kansas State,81.1,27,,
CFB,2024,20,,TCU,80.98,28,,
CFB,2024,20,,Iowa State,80.92,29,,
CFB,2024,20,,Baylor,80.17,30,,
CFB,2024,20,,Boise State,79.27,31,,
CFB,2024,20,,Kansas,79.21,32,,
CFB,2024,20,,Illinois,79.05,33,,
CFB,2024,20,,Oklahoma,78.77,34,,
CFB,2024,20,,Nebraska,78.38,35,,
CFB,2024,20,,Arkansas,77.87,36,,
CFB,2024,20,,South Dakota State,77.65,37,,
CFB,2024,20,,Utah,77.36,38,,
CFB,2024,20,,Auburn,77.15,39,,
CFB,2024,20,,North Dakota State,76.87,40,,
CFB,2024,20,,Texas Tech,76.83,41,,
CFB,2024,20,,Virginia Tech,76.47,42,,
CFB,2024,20,,Washington,76.21,43,,
CFB,2024,20,,Syracuse,76.18,44,,
CFB,2024,20,,Montana State,75.94,45,,
CFB,2024,20,,Rutgers,75.64,46,,
CFB,2024,20,,Memphis,75.58,47,,
